catalogNumber,assigned_tier,ucs_score,solidity,midrib_angle,symmetry_reconstructed,mask_path,leaf_index,petiole_length_px,lamina_length_px,status
00116814,2,0.6201,0.5757,71.05,TRUE,data/masks/tier2_reflected/00116814_reflected_50.png,50,129.25,20.02,TIER_2_SYMMETRY_REFLECTED_UPPER
00116814,2,0.6842,0.7086,72.63,TRUE,data/masks/tier2_reflected/00116814_reflected_51.png,51,69.57,7.28,TIER_2_SYMMETRY_REFLECTED_UPPER
00116814,2,0.834,0.7797,-21.43,TRUE,data/masks/tier2_reflected/00116814_reflected_52.png,52,2.24,33.11,TIER_2_SYMMETRY_REFLECTED_LOWER
00116814,2,0.7721,0.6853,28.5,TRUE,data/masks/tier2_reflected/00116814_reflected_53.png,53,49.4,5.83,TIER_2_SYMMETRY_REFLECTED_UPPER
00116814,2,0.7468,0.7698,-48.71,TRUE,data/masks/tier2_reflected/00116814_reflected_54.png,54,3.61,35.51,TIER_2_SYMMETRY_REFLECTED_LOWER
00116814,2,0.7904,0.6548,16.27,TRUE,data/masks/tier2_reflected/00116814_reflected_55.png,55,114.34,12.17,TIER_2_SYMMETRY_REFLECTED_LOWER
00116830,1,0.9077,0.8524,-75.27,FALSE,data/masks/tier1_intact/00116830_leaf_0.png,0,2.24,34.44,TIER_1_INTACT_EXTRACTED
00116830,2,0.8547,0.5096,-71.44,TRUE,data/masks/tier2_reflected/00116830_reflected_1.png,1,140.25,15.52,TIER_2_SYMMETRY_REFLECTED_UPPER
00116830,2,0.778,0.6347,-66.83,TRUE,data/masks/tier2_reflected/00116830_reflected_2.png,2,78.11,8.54,TIER_2_SYMMETRY_REFLECTED_UPPER
00116830,2,0.8573,0.587,86.68,TRUE,data/masks/tier2_reflected/00116830_reflected_3.png,3,2.0,46.87,TIER_2_SYMMETRY_REFLECTED_LOWER
00116830,2,0.8956,0.6143,-69.72,TRUE,data/masks/tier2_reflected/00116830_reflected_4.png,4,27.86,41.79,TIER_2_SYMMETRY_REFLECTED_UPPER
00116830,2,0.7112,0.5297,-80.0,TRUE,data/masks/tier2_reflected/00116830_reflected_5.png,5,2.0,28.07,TIER_2_SYMMETRY_REFLECTED_LOWER
00116830,2,0.8281,0.5907,-77.6,TRUE,data/masks/tier2_reflected/00116830_reflected_6.png,6,49.03,45.12,TIER_2_SYMMETRY_REFLECTED_LOWER
00116830,2,0.8511,0.688,-70.56,TRUE,data/masks/tier2_reflected/00116830_reflected_7.png,7,61.61,7.28,TIER_2_SYMMETRY_REFLECTED_LOWER
00116830,2,0.845,0.6072,-79.88,TRUE,data/masks/tier2_reflected/00116830_reflected_8.png,8,29.27,78.77,TIER_2_SYMMETRY_REFLECTED_LOWER
00116830,2,0.8231,0.7696,-63.54,TRUE,data/masks/tier2_reflected/00116830_reflected_9.png,9,12.08,45.31,TIER_2_SYMMETRY_REFLECTED_LOWER
00116830,2,0.7275,0.7488,-61.68,TRUE,data/masks/tier2_reflected/00116830_reflected_10.png,10,3.61,70.33,TIER_2_SYMMETRY_REFLECTED_UPPER
00116830,1,0.8715,0.7604,-73.81,FALSE,data/masks/tier1_intact/00116830_leaf_11.png,11,44.01,4.47,TIER_1_INTACT_EXTRACTED
00116830,1,0.9065,0.8161,-88.44,FALSE,data/masks/tier1_intact/00116830_leaf_12.png,12,46.0,5.0,TIER_1_INTACT_EXTRACTED
00116830,1,0.9516,0.9102,-71.48,FALSE,data/masks/tier1_intact/00116830_leaf_13.png,13,44.78,5.0,TIER_1_INTACT_EXTRACTED
00116830,1,0.8659,0.8306,-86.03,FALSE,data/masks/tier1_intact/00116830_leaf_14.png,14,15.0,84.05,TIER_1_INTACT_EXTRACTED
00116830,2,0.7894,0.768,-79.33,TRUE,data/masks/tier2_reflected/00116830_reflected_15.png,15,14.14,92.44,TIER_2_SYMMETRY_REFLECTED_UPPER
00116830,2,0.7499,0.5627,88.62,TRUE,data/masks/tier2_reflected/00116830_reflected_16.png,16,58.14,120.27,TIER_2_SYMMETRY_REFLECTED_LOWER
00116830,1,0.87,0.8561,77.26,FALSE,data/masks/tier1_intact/00116830_leaf_17.png,17,88.96,10.05,TIER_1_INTACT_EXTRACTED
00116830,2,0.7267,0.6216,-77.74,TRUE,data/masks/tier2_reflected/00116830_reflected_18.png,18,85.84,73.82,TIER_2_SYMMETRY_REFLECTED_UPPER
00116830,2,0.8988,0.6607,86.29,TRUE,data/masks/tier2_reflected/00116830_reflected_19.png,19,59.41,7.07,TIER_2_SYMMETRY_REFLECTED_UPPER
00116830,1,0.9077,0.9236,-65.01,FALSE,data/masks/tier1_intact/00116830_leaf_20.png,20,9.43,103.77,TIER_1_INTACT_EXTRACTED
00116830,2,0.8269,0.8381,87.48,TRUE,data/masks/tier2_reflected/00116830_reflected_21.png,21,27.0,40.0,TIER_2_SYMMETRY_REFLECTED_UPPER
00116830,2,0.7006,0.6024,72.24,TRUE,data/masks/tier2_reflected/00116830_reflected_22.png,22,206.13,22.47,TIER_2_SYMMETRY_REFLECTED_UPPER
00116830,1,0.8605,0.7655,-85.82,FALSE,data/masks/tier1_intact/00116830_leaf_23.png,23,46.1,5.0,TIER_1_INTACT_EXTRACTED
00116830,2,0.8207,0.8117,33.16,TRUE,data/masks/tier2_reflected/00116830_reflected_24.png,24,16.76,26.25,TIER_2_SYMMETRY_REFLECTED_LOWER
00116830,1,0.8624,0.7761,-77.86,FALSE,data/masks/tier1_intact/00116830_leaf_25.png,25,148.71,16.49,TIER_1_INTACT_EXTRACTED
00116830,2,0.6658,0.4694,83.06,TRUE,data/masks/tier2_reflected/00116830_reflected_26.png,26,52.39,6.08,TIER_2_SYMMETRY_REFLECTED_UPPER
00116830,3,0.8278,0.8728,-44.37,FALSE,data/masks/tier3_open_curves/00116830_curve_27.csv,27,6.0,70.94,TIER_3_OPEN_CURVE_EXTRACTED
00116830,2,0.751,0.4532,-28.45,TRUE,data/masks/tier2_reflected/00116830_reflected_28.png,28,45.4,5.1,TIER_2_SYMMETRY_REFLECTED_UPPER
00116830,2,0.756,0.6357,81.15,TRUE,data/masks/tier2_reflected/00116830_reflected_29.png,29,50.01,34.71,TIER_2_SYMMETRY_REFLECTED_LOWER
00116830,2,0.9282,0.6457,78.69,TRUE,data/masks/tier2_reflected/00116830_reflected_30.png,30,173.0,19.42,TIER_2_SYMMETRY_REFLECTED_UPPER
00116830,1,0.8879,0.7977,87.93,FALSE,data/masks/tier1_intact/00116830_leaf_31.png,31,108.23,12.04,TIER_1_INTACT_EXTRACTED
00116830,2,0.8292,0.7801,-33.91,TRUE,data/masks/tier2_reflected/00116830_reflected_32.png,32,23.85,36.06,TIER_2_SYMMETRY_REFLECTED_UPPER
00116830,2,0.7771,0.4475,88.28,TRUE,data/masks/tier2_reflected/00116830_reflected_33.png,33,71.0,40.0,TIER_2_SYMMETRY_REFLECTED_LOWER
00116830,1,0.8893,0.8335,-76.35,FALSE,data/masks/tier1_intact/00116830_leaf_34.png,34,2.0,34.21,TIER_1_INTACT_EXTRACTED
00116830,2,0.8446,0.8259,6.72,TRUE,data/masks/tier2_reflected/00116830_reflected_35.png,35,21.1,48.17,TIER_2_SYMMETRY_REFLECTED_UPPER
00116830,1,0.8839,0.7995,88.85,FALSE,data/masks/tier1_intact/00116830_leaf_36.png,36,6.08,31.4,TIER_1_INTACT_EXTRACTED
00116830,2,0.8092,0.7377,-75.75,TRUE,data/masks/tier2_reflected/00116830_reflected_37.png,37,125.16,13.6,TIER_2_SYMMETRY_REFLECTED_LOWER
00116830,1,0.9365,0.873,-89.5,FALSE,data/masks/tier1_intact/00116830_leaf_38.png,38,29.0,44.0,TIER_1_INTACT_EXTRACTED
00116830,1,0.9165,0.766,87.69,FALSE,data/masks/tier1_intact/00116830_leaf_39.png,39,9.06,34.13,TIER_1_INTACT_EXTRACTED
00116830,2,0.8621,0.7046,-70.27,TRUE,data/masks/tier2_reflected/00116830_reflected_40.png,40,40.02,60.64,TIER_2_SYMMETRY_REFLECTED_LOWER
00116830,2,0.8811,0.5744,69.59,TRUE,data/masks/tier2_reflected/00116830_reflected_41.png,41,45.88,5.39,TIER_2_SYMMETRY_REFLECTED_UPPER
00116830,2,0.7847,0.6574,-88.59,TRUE,data/masks/tier2_reflected/00116830_reflected_42.png,42,58.08,6.0,TIER_2_SYMMETRY_REFLECTED_UPPER
00116830,3,0.7654,0.5651,-57.17,FALSE,data/masks/tier3_open_curves/00116830_curve_43.csv,43,11.0,64.01,TIER_3_OPEN_CURVE_EXTRACTED
00116830,3,0.6854,0.4193,-67.18,FALSE,data/masks/tier3_open_curves/00116830_curve_44.csv,44,22.0,52.77,TIER_3_OPEN_CURVE_EXTRACTED
00116830,2,0.784,0.5297,23.64,TRUE,data/masks/tier2_reflected/00116830_reflected_45.png,45,30.46,3.16,TIER_2_SYMMETRY_REFLECTED_LOWER
00116830,2,0.8752,0.6776,-26.88,TRUE,data/masks/tier2_reflected/00116830_reflected_46.png,46,50.0,5.83,TIER_2_SYMMETRY_REFLECTED_LOWER
00116830,2,0.6618,0.678,-65.29,TRUE,data/masks/tier2_reflected/00116830_reflected_47.png,47,16.49,36.14,TIER_2_SYMMETRY_REFLECTED_UPPER
00116830,2,0.7705,0.8246,-75.65,TRUE,data/masks/tier2_reflected/00116830_reflected_48.png,48,44.01,66.85,TIER_2_SYMMETRY_REFLECTED_UPPER
00116830,3,0.8474,0.7452,51.98,FALSE,data/masks/tier3_open_curves/00116830_curve_49.csv,49,11.0,91.83,TIER_3_OPEN_CURVE_EXTRACTED
00116830,2,0.7312,0.5976,-76.79,TRUE,data/masks/tier2_reflected/00116830_reflected_50.png,50,115.52,12.65,TIER_2_SYMMETRY_REFLECTED_UPPER
00116947,2,0.7694,0.6838,-59.8,TRUE,data/masks/tier2_reflected/00116947_reflected_0.png,0,6.4,42.01,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,2,0.7057,0.5879,-43.62,TRUE,data/masks/tier2_reflected/00116947_reflected_1.png,1,52.5,5.66,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,2,0.6209,0.5152,89.31,TRUE,data/masks/tier2_reflected/00116947_reflected_2.png,2,73.17,8.06,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,1,0.8556,0.7435,-65.48,FALSE,data/masks/tier1_intact/00116947_leaf_3.png,3,4.12,54.08,TIER_1_INTACT_EXTRACTED
00116947,1,0.8915,0.7938,-49.3,FALSE,data/masks/tier1_intact/00116947_leaf_4.png,4,25.0,37.2,TIER_1_INTACT_EXTRACTED
00116947,2,0.7974,0.4039,-70.48,TRUE,data/masks/tier2_reflected/00116947_reflected_5.png,5,109.79,82.28,TIER_2_SYMMETRY_REFLECTED_UPPER
00116947,2,0.9022,0.7097,88.7,TRUE,data/masks/tier2_reflected/00116947_reflected_6.png,6,46.0,5.0,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,2,0.7902,0.6258,-70.14,TRUE,data/masks/tier2_reflected/00116947_reflected_7.png,7,20.62,31.38,TIER_2_SYMMETRY_REFLECTED_UPPER
00116947,2,0.8584,0.7146,-87.07,TRUE,data/masks/tier2_reflected/00116947_reflected_8.png,8,9.06,27.46,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,2,0.8084,0.6384,-63.6,TRUE,data/masks/tier2_reflected/00116947_reflected_9.png,9,48.55,5.0,TIER_2_SYMMETRY_REFLECTED_UPPER
00116947,2,0.8244,0.7696,-82.92,TRUE,data/masks/tier2_reflected/00116947_reflected_10.png,10,3.0,40.01,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,2,0.7744,0.6467,16.67,TRUE,data/masks/tier2_reflected/00116947_reflected_11.png,11,10.77,17.46,TIER_2_SYMMETRY_REFLECTED_UPPER
00116947,2,0.8387,0.6152,-87.15,TRUE,data/masks/tier2_reflected/00116947_reflected_12.png,12,34.13,4.0,TIER_2_SYMMETRY_REFLECTED_UPPER
00116947,2,0.7159,0.3493,-49.24,TRUE,data/masks/tier2_reflected/00116947_reflected_13.png,13,102.73,11.31,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,2,0.7693,0.7355,-41.89,TRUE,data/masks/tier2_reflected/00116947_reflected_14.png,14,26.08,3.61,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,3,0.6825,0.552,-59.63,FALSE,data/masks/tier3_open_curves/00116947_curve_15.csv,15,19.0,9.85,TIER_3_OPEN_CURVE_EXTRACTED
00116947,2,0.6943,0.56,-62.92,TRUE,data/masks/tier2_reflected/00116947_reflected_16.png,16,82.46,8.94,TIER_2_SYMMETRY_REFLECTED_UPPER
00116947,2,0.8322,0.6604,-68.23,TRUE,data/masks/tier2_reflected/00116947_reflected_17.png,17,19.65,33.24,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,2,0.6989,0.5703,-12.4,TRUE,data/masks/tier2_reflected/00116947_reflected_18.png,18,59.67,6.32,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,1,0.8649,0.7661,-64.78,FALSE,data/masks/tier1_intact/00116947_leaf_19.png,19,2.24,31.91,TIER_1_INTACT_EXTRACTED
00116947,2,0.8955,0.6843,-79.64,TRUE,data/masks/tier2_reflected/00116947_reflected_20.png,20,19.0,28.02,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,2,0.7475,0.4703,-74.98,TRUE,data/masks/tier2_reflected/00116947_reflected_21.png,21,54.41,32.28,TIER_2_SYMMETRY_REFLECTED_UPPER
00116947,2,0.7887,0.7341,34.97,TRUE,data/masks/tier2_reflected/00116947_reflected_22.png,22,62.97,7.21,TIER_2_SYMMETRY_REFLECTED_UPPER
00116947,2,0.9167,0.6411,59.5,TRUE,data/masks/tier2_reflected/00116947_reflected_23.png,23,76.03,8.6,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,2,0.8373,0.6811,-58.81,TRUE,data/masks/tier2_reflected/00116947_reflected_24.png,24,32.25,11.66,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,1,0.9054,0.817,-75.34,FALSE,data/masks/tier1_intact/00116947_leaf_25.png,25,14.14,20.4,TIER_1_INTACT_EXTRACTED
00116947,2,0.9132,0.6915,-80.84,TRUE,data/masks/tier2_reflected/00116947_reflected_26.png,26,4.0,54.23,TIER_2_SYMMETRY_REFLECTED_UPPER
00116947,2,0.826,0.5847,41.71,TRUE,data/masks/tier2_reflected/00116947_reflected_27.png,27,4.24,42.45,TIER_2_SYMMETRY_REFLECTED_UPPER
00116947,1,0.8665,0.7538,-73.68,FALSE,data/masks/tier1_intact/00116947_leaf_28.png,28,2.24,37.58,TIER_1_INTACT_EXTRACTED
00116947,2,0.8971,0.7165,-62.03,TRUE,data/masks/tier2_reflected/00116947_reflected_29.png,29,10.44,26.57,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,2,0.8307,0.6712,82.15,TRUE,data/masks/tier2_reflected/00116947_reflected_30.png,30,40.01,5.0,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,1,0.8656,0.7306,-74.63,FALSE,data/masks/tier1_intact/00116947_leaf_31.png,31,2.0,42.76,TIER_1_INTACT_EXTRACTED
00116947,2,0.8762,0.5123,69.19,TRUE,data/masks/tier2_reflected/00116947_reflected_32.png,32,29.97,30.87,TIER_2_SYMMETRY_REFLECTED_UPPER
00116947,2,0.7583,0.4349,58.08,TRUE,data/masks/tier2_reflected/00116947_reflected_33.png,33,40.22,5.0,TIER_2_SYMMETRY_REFLECTED_UPPER
00116947,1,0.9456,0.88,-44.12,FALSE,data/masks/tier1_intact/00116947_leaf_34.png,34,29.73,44.69,TIER_1_INTACT_EXTRACTED
00116947,2,0.8752,0.3758,-78.06,TRUE,data/masks/tier2_reflected/00116947_reflected_35.png,35,106.79,14.14,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,1,0.9108,0.7486,83.18,FALSE,data/masks/tier1_intact/00116947_leaf_36.png,36,22.56,34.93,TIER_1_INTACT_EXTRACTED
00116947,1,0.9187,0.7749,-66.04,FALSE,data/masks/tier1_intact/00116947_leaf_37.png,37,3.61,38.59,TIER_1_INTACT_EXTRACTED
00116947,2,0.9088,0.5515,-83.45,TRUE,data/masks/tier2_reflected/00116947_reflected_38.png,38,49.04,100.12,TIER_2_SYMMETRY_REFLECTED_UPPER
00116947,2,0.6867,0.4141,-67.6,TRUE,data/masks/tier2_reflected/00116947_reflected_39.png,39,67.9,7.07,TIER_2_SYMMETRY_REFLECTED_UPPER
00116947,2,0.8454,0.5882,86.34,TRUE,data/masks/tier2_reflected/00116947_reflected_40.png,40,11.18,26.68,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,2,0.8924,0.7171,-80.04,TRUE,data/masks/tier2_reflected/00116947_reflected_41.png,41,52.89,6.08,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,2,0.8327,0.4264,-80.06,TRUE,data/masks/tier2_reflected/00116947_reflected_42.png,42,51.48,6.08,TIER_2_SYMMETRY_REFLECTED_UPPER
00116947,2,0.8502,0.6616,-89.35,TRUE,data/masks/tier2_reflected/00116947_reflected_43.png,43,27.07,55.23,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,2,0.8035,0.3654,-37.52,TRUE,data/masks/tier2_reflected/00116947_reflected_44.png,44,25.94,16.12,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,2,0.8175,0.5749,-51.87,TRUE,data/masks/tier2_reflected/00116947_reflected_45.png,45,40.31,4.47,TIER_2_SYMMETRY_REFLECTED_UPPER
00116947,1,0.8625,0.8059,89.73,FALSE,data/masks/tier1_intact/00116947_leaf_46.png,46,17.03,81.06,TIER_1_INTACT_EXTRACTED
00116947,1,0.8722,0.7975,-78.45,FALSE,data/masks/tier1_intact/00116947_leaf_47.png,47,14.56,105.36,TIER_1_INTACT_EXTRACTED
00116947,2,0.8756,0.6906,-87.6,TRUE,data/masks/tier2_reflected/00116947_reflected_48.png,48,4.0,59.01,TIER_2_SYMMETRY_REFLECTED_UPPER
00116947,1,0.9262,0.8422,-79.65,FALSE,data/masks/tier1_intact/00116947_leaf_49.png,49,4.12,45.4,TIER_1_INTACT_EXTRACTED
00116947,3,0.893,0.6592,86.45,FALSE,data/masks/tier3_open_curves/00116947_curve_50.csv,50,2.0,45.0,TIER_3_OPEN_CURVE_EXTRACTED
00116947,2,0.8769,0.5654,84.46,TRUE,data/masks/tier2_reflected/00116947_reflected_51.png,51,27.0,43.0,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,2,0.9305,0.6223,-87.68,TRUE,data/masks/tier2_reflected/00116947_reflected_52.png,52,78.23,116.43,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,3,0.9136,0.7114,-86.65,FALSE,data/masks/tier3_open_curves/00116947_curve_53.csv,53,4.0,7.0,TIER_3_OPEN_CURVE_EXTRACTED
00116947,2,0.7937,0.6494,85.31,TRUE,data/masks/tier2_reflected/00116947_reflected_54.png,54,76.24,8.06,TIER_2_SYMMETRY_REFLECTED_UPPER
00116947,2,0.8314,0.7126,84.89,TRUE,data/masks/tier2_reflected/00116947_reflected_55.png,55,31.06,21.1,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,2,0.8896,0.6778,71.64,TRUE,data/masks/tier2_reflected/00116947_reflected_56.png,56,73.16,7.62,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,1,0.8609,0.7293,-89.81,FALSE,data/masks/tier1_intact/00116947_leaf_57.png,57,10.0,66.0,TIER_1_INTACT_EXTRACTED
00116947,2,0.8115,0.6734,-46.64,TRUE,data/masks/tier2_reflected/00116947_reflected_58.png,58,63.89,112.04,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,2,0.8522,0.5087,85.08,TRUE,data/masks/tier2_reflected/00116947_reflected_59.png,59,81.22,9.06,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,2,0.7778,0.6679,88.86,TRUE,data/masks/tier2_reflected/00116947_reflected_60.png,60,6.08,56.44,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,3,0.9046,0.5284,87.27,FALSE,data/masks/tier3_open_curves/00116947_curve_61.csv,61,1.0,48.04,TIER_3_OPEN_CURVE_EXTRACTED
00116947,1,0.8709,0.7539,61.4,FALSE,data/masks/tier1_intact/00116947_leaf_62.png,62,16.4,81.4,TIER_1_INTACT_EXTRACTED
00116947,2,0.8204,0.7492,83.67,TRUE,data/masks/tier2_reflected/00116947_reflected_63.png,63,37.22,55.44,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,1,0.8564,0.756,-80.49,FALSE,data/masks/tier1_intact/00116947_leaf_64.png,64,52.17,78.64,TIER_1_INTACT_EXTRACTED
00116947,1,0.9273,0.8239,44.64,FALSE,data/masks/tier1_intact/00116947_leaf_65.png,65,22.63,33.24,TIER_1_INTACT_EXTRACTED
00116947,2,0.7311,0.5258,55.41,TRUE,data/masks/tier2_reflected/00116947_reflected_66.png,66,38.21,67.27,TIER_2_SYMMETRY_REFLECTED_UPPER
00116947,2,0.8844,0.6343,81.81,TRUE,data/masks/tier2_reflected/00116947_reflected_67.png,67,122.07,13.04,TIER_2_SYMMETRY_REFLECTED_UPPER
00116947,1,0.875,0.734,-81.97,FALSE,data/masks/tier1_intact/00116947_leaf_68.png,68,33.24,4.12,TIER_1_INTACT_EXTRACTED
00116947,1,0.8942,0.7726,78.39,FALSE,data/masks/tier1_intact/00116947_leaf_69.png,69,26.48,39.81,TIER_1_INTACT_EXTRACTED
00116947,1,0.8703,0.8705,83.77,FALSE,data/masks/tier1_intact/00116947_leaf_70.png,70,2.0,22.09,TIER_1_INTACT_EXTRACTED
00116947,2,0.7724,0.6378,-77.68,TRUE,data/masks/tier2_reflected/00116947_reflected_71.png,71,34.93,4.12,TIER_2_SYMMETRY_REFLECTED_LOWER
00116947,2,0.8514,0.5378,71.98,TRUE,data/masks/tier2_reflected/00116947_reflected_72.png,72,83.93,47.17,TIER_2_SYMMETRY_REFLECTED_LOWER
00116962,1,0.8846,0.7926,-76.96,FALSE,data/masks/tier1_intact/00116962_leaf_0.png,0,54.08,8.54,TIER_1_INTACT_EXTRACTED
00116962,2,0.8614,0.5509,-77.75,TRUE,data/masks/tier2_reflected/00116962_reflected_1.png,1,43.42,29.12,TIER_2_SYMMETRY_REFLECTED_LOWER
00116962,1,0.9288,0.8097,-78.63,FALSE,data/masks/tier1_intact/00116962_leaf_2.png,2,59.2,6.32,TIER_1_INTACT_EXTRACTED
00116962,2,0.8084,0.6838,-75.16,TRUE,data/masks/tier2_reflected/00116962_reflected_3.png,3,40.26,4.12,TIER_2_SYMMETRY_REFLECTED_LOWER
00116962,2,0.7857,0.5816,-40.26,TRUE,data/masks/tier2_reflected/00116962_reflected_4.png,4,33.42,3.61,TIER_2_SYMMETRY_REFLECTED_LOWER
00116962,1,0.8701,0.7672,-78.56,FALSE,data/masks/tier1_intact/00116962_leaf_5.png,5,33.53,4.12,TIER_1_INTACT_EXTRACTED
00116962,2,0.8366,0.6038,-86.47,TRUE,data/masks/tier2_reflected/00116962_reflected_6.png,6,15.03,85.29,TIER_2_SYMMETRY_REFLECTED_UPPER
00116962,2,0.6695,0.6429,-69.43,TRUE,data/masks/tier2_reflected/00116962_reflected_7.png,7,5.39,37.34,TIER_2_SYMMETRY_REFLECTED_LOWER
00116962,2,0.7352,0.4389,-80.65,TRUE,data/masks/tier2_reflected/00116962_reflected_8.png,8,50.96,5.39,TIER_2_SYMMETRY_REFLECTED_LOWER
00116962,2,0.7928,0.5867,-36.29,TRUE,data/masks/tier2_reflected/00116962_reflected_9.png,9,6.4,31.06,TIER_2_SYMMETRY_REFLECTED_UPPER
00116962,1,0.8595,0.7869,-32.83,FALSE,data/masks/tier1_intact/00116962_leaf_10.png,10,4.47,22.36,TIER_1_INTACT_EXTRACTED
00116962,2,0.804,0.4305,76.76,TRUE,data/masks/tier2_reflected/00116962_reflected_11.png,11,49.73,53.85,TIER_2_SYMMETRY_REFLECTED_UPPER
00116962,2,0.8025,0.5767,-66.93,TRUE,data/masks/tier2_reflected/00116962_reflected_12.png,12,11.18,32.56,TIER_2_SYMMETRY_REFLECTED_LOWER
00116962,2,0.7379,0.5944,74.33,TRUE,data/masks/tier2_reflected/00116962_reflected_13.png,13,33.24,3.16,TIER_2_SYMMETRY_REFLECTED_LOWER
00116962,2,0.8195,0.7855,-41.18,TRUE,data/masks/tier2_reflected/00116962_reflected_14.png,14,4.24,33.42,TIER_2_SYMMETRY_REFLECTED_UPPER
00116962,1,0.8668,0.8613,-68.55,FALSE,data/masks/tier1_intact/00116962_leaf_15.png,15,60.01,6.71,TIER_1_INTACT_EXTRACTED
00116962,2,0.715,0.5478,-70.55,TRUE,data/masks/tier2_reflected/00116962_reflected_16.png,16,32.98,57.97,TIER_2_SYMMETRY_REFLECTED_UPPER
00116962,2,0.7584,0.7344,77.96,TRUE,data/masks/tier2_reflected/00116962_reflected_17.png,17,6.0,65.12,TIER_2_SYMMETRY_REFLECTED_LOWER
00116962,2,0.9114,0.6331,87.07,TRUE,data/masks/tier2_reflected/00116962_reflected_18.png,18,30.02,74.03,TIER_2_SYMMETRY_REFLECTED_LOWER
00116962,1,0.8961,0.8969,49.46,FALSE,data/masks/tier1_intact/00116962_leaf_19.png,19,3.61,54.12,TIER_1_INTACT_EXTRACTED
00116962,2,0.6876,0.4149,-77.44,TRUE,data/masks/tier2_reflected/00116962_reflected_20.png,20,47.54,5.1,TIER_2_SYMMETRY_REFLECTED_LOWER
00116962,2,0.816,0.754,-52.81,TRUE,data/masks/tier2_reflected/00116962_reflected_21.png,21,27.46,2.83,TIER_2_SYMMETRY_REFLECTED_LOWER
00116962,2,0.7555,0.6874,-78.25,TRUE,data/masks/tier2_reflected/00116962_reflected_22.png,22,65.28,7.07,TIER_2_SYMMETRY_REFLECTED_UPPER
00116962,2,0.9411,0.6557,-89.53,TRUE,data/masks/tier2_reflected/00116962_reflected_23.png,23,66.07,98.08,TIER_2_SYMMETRY_REFLECTED_LOWER
00116962,1,0.9107,0.803,83.28,FALSE,data/masks/tier1_intact/00116962_leaf_24.png,24,18.44,28.86,TIER_1_INTACT_EXTRACTED
00116962,1,0.8962,0.8436,-74.39,FALSE,data/masks/tier1_intact/00116962_leaf_25.png,25,43.68,66.48,TIER_1_INTACT_EXTRACTED
00116962,2,0.7387,0.5463,-74.47,TRUE,data/masks/tier2_reflected/00116962_reflected_26.png,26,3.0,53.24,TIER_2_SYMMETRY_REFLECTED_LOWER
00116962,1,0.8836,0.8055,73.9,FALSE,data/masks/tier1_intact/00116962_leaf_27.png,27,3.61,32.7,TIER_1_INTACT_EXTRACTED
00116962,1,0.9238,0.7488,87.77,FALSE,data/masks/tier1_intact/00116962_leaf_28.png,28,6.08,48.26,TIER_1_INTACT_EXTRACTED
00116962,2,0.7565,0.5804,-50.91,TRUE,data/masks/tier2_reflected/00116962_reflected_29.png,29,43.01,52.43,TIER_2_SYMMETRY_REFLECTED_UPPER
00116962,1,0.889,0.7215,17.74,FALSE,data/masks/tier1_intact/00116962_leaf_30.png,30,17.46,26.48,TIER_1_INTACT_EXTRACTED
00116962,1,0.8823,0.8879,-61.32,FALSE,data/masks/tier1_intact/00116962_leaf_31.png,31,44.78,66.73,TIER_1_INTACT_EXTRACTED
00116962,3,0.5995,0.6141,84.89,FALSE,data/masks/tier3_open_curves/00116962_curve_32.csv,32,10.0,89.94,TIER_3_OPEN_CURVE_EXTRACTED
00116962,2,0.8384,0.5999,-81.0,TRUE,data/masks/tier2_reflected/00116962_reflected_33.png,33,60.67,7.07,TIER_2_SYMMETRY_REFLECTED_LOWER
00116962,3,0.8681,0.5995,-87.58,FALSE,data/masks/tier3_open_curves/00116962_curve_34.csv,34,3.0,6.0,TIER_3_OPEN_CURVE_EXTRACTED
